feature,mean_abs_shap,importance_pct,domain
rolling_mean_3yr,0.2536230114460503,32.29200699164501,1_Temporal_History
rolling_max_3yr,0.22430848497452674,28.559597663414305,1_Temporal_History
lag_1,0.17112892830387363,21.78862445388515,1_Temporal_History
spatial_lag_1,0.017526465191754124,2.2315196609489707,2_Geography_Accessibility
lad_mean_samhi_lag_1,0.01508953123691954,1.9212422619897092,2_Geography_Accessibility
imd_2019_score,0.007052504972022588,0.8979450979889041,3_Deprivation_Economics
spatial_delta_1,0.005390521452910805,0.6863366042912702,2_Geography_Accessibility
one_person_aged_66_plus_pct,0.004419364349522277,0.5626861050964093,4_Demographics_Vulnerability
gas_grid_disconnection_pct,0.004380668093596453,0.5577591871492459,3_Deprivation_Economics
lag_2,0.00436173340459196,0.5553483684059798,1_Temporal_History
rolling_min_3yr,0.004235459840123034,0.5392708571287436,1_Temporal_History
pct_disability_limited,0.0037718588337806655,0.4802438514450502,4_Demographics_Vulnerability
qof_mh002_pct,0.0034683738990466924,0.4416032818121443,5_Other
pension_credit_rate,0.0034012406699974783,0.43305568713818837,3_Deprivation_Economics
underoccupied_2plus_bedrooms_pct,0.003267787964493809,0.41606410709737207,6_Housing
married_dependent_children_pct,0.0029001330876266994,0.36925323695347534,4_Demographics_Vulnerability
delta_2,0.002777307284460992,0.35361470450341365,1_Temporal_History
rolling_std_3yr,0.00275470571132837,0.3507370075883762,1_Temporal_History
no_car_pct,0.0026385708511717917,0.3359503851333878,2_Geography_Accessibility
lag_3,0.0024191575556494352,0.3080140569876471,1_Temporal_History
one_person_other_pct,0.0021139476617233247,0.2691538606182901,4_Demographics_Vulnerability
delta_1,0.0019210291773710116,0.24459092758629428,1_Temporal_History
qof_mh021_pct,0.0019157040964736004,0.2439129230606408,5_Other
other_households_dependent_children_pct,0.0019063497322043264,0.2427218986553098,4_Demographics_Vulnerability
one_person_household_pct,0.001878005801932313,0.23911306841038837,4_Demographics_Vulnerability
other_household_types_pct,0.0017757456221160013,0.22609300992765233,4_Demographics_Vulnerability
one_person_household_pct,0.0017533418754924351,0.22324050084938546,4_Demographics_Vulnerability
cohabiting_dependent_children_pct,0.0017504290686076317,0.22286963394833775,4_Demographics_Vulnerability
underoccupied_1_bedroom_pct,0.0016868107407977838,0.21476956655019724,6_Housing
acceleration,0.0016271491663538385,0.20717328430399323,1_Temporal_History
pct_aged_65_plus,0.00148286447949538,0.1888025454256255,4_Demographics_Vulnerability
gp_pt_time,0.001436457918935192,0.18289392944664304,2_Geography_Accessibility
private_rented_pct,0.0013963056072885344,0.17778162232185998,6_Housing
fuel_poverty_pct,0.0013306117763604139,0.1694172959322963,3_Deprivation_Economics
shared_ownership_pct,0.001320034434401639,0.1680705585107259,6_Housing
social_rented_pct,0.0013046215378668265,0.1661081444544227,6_Housing
decile_lag_1,0.0012972863092355817,0.16517420217176096,1_Temporal_History
pct_social_grade_de,0.0012615615644394746,0.1606256255179583,3_Deprivation_Economics
unemployment_rate,0.0012524086993353288,0.1594602565624701,3_Deprivation_Economics
pct_no_qualifications,0.001210852410383118,0.15416919103280674,4_Demographics_Vulnerability
overcrowded_1_bedroom_pct,0.001130121671476089,0.14389032252492692,6_Housing
overcrowded_2plus_bedrooms_pct,0.00112981434488167,0.14385119282419861,6_Housing
gp_car_time,0.0011094229213446198,0.14125489847506348,2_Geography_Accessibility
cohabiting_household_pct,0.0011019370161365382,0.14030177161981522,4_Demographics_Vulnerability
owner_occupied_pct,0.0010910182118202116,0.1389115582345514,6_Housing
married_no_children_pct,0.0010713156105527828,0.13640296670630694,4_Demographics_Vulnerability
avg_download_speed,0.0010259563212506166,0.13062769229831744,2_Geography_Accessibility
hosp_pt_time,0.0009704004781583643,0.12355416350716768,2_Geography_Accessibility
lone_parent_dependent_children_pct,0.0008986737973551683,0.11442171742201825,4_Demographics_Vulnerability
occupancy_balanced_pct,0.0008181108440823558,0.10416421186082976,6_Housing
lone_parent_pct,0.0007408200961258037,0.09432333283659594,4_Demographics_Vulnerability
imd_2025_decile,0.0006986798698278877,0.08895791873444822,3_Deprivation_Economics
rent_free_pct,0.0006335326892387297,0.08066319342905713,6_Housing
lone_parent_pct,0.0006310728067377911,0.08034999415559203,4_Demographics_Vulnerability
hosp_car_time,0.0006192017258867291,0.07883853419911871,2_Geography_Accessibility
overcrowded_bedrooms_pct,0.0005582428556262943,0.07107707654025218,6_Housing
pensioner_couple_household_pct,0.0005134007752672484,0.06536765465373602,4_Demographics_Vulnerability
is_rural,0.00012587043820131216,0.016026184088200536,2_Geography_Accessibility
isolation_normalized,0.0,0.0,2_Geography_Accessibility
isolation_scale,0.0,0.0,2_Geography_Accessibility
qof_dep_pca_pct,0.0,0.0,5_Other
qof_dep004_pct,0.0,0.0,5_Other
qof_mh_pca_pct,0.0,0.0,5_Other
