feature,mean_abs_shap,importance_pct,domain
lag_1,0.09391153580231061,11.99647104610654,1_Temporal_History
rolling_mean_3yr,0.08541645098121828,10.911289782486465,1_Temporal_History
lag_2,0.0847305691871247,10.823673697693474,1_Temporal_History
lag_3,0.07549736622529271,9.644203560738081,1_Temporal_History
delta_1,0.04930682608235934,6.298564989050909,1_Temporal_History
delta_2,0.03884878344448879,4.962631073879277,1_Temporal_History
spatial_lag_1,0.028165816875505418,3.597964869281013,2_Geography_Accessibility
imd_2025_decile,0.021262400534308536,2.7161069212785325,3_Deprivation_Economics
pct_aged_65_plus,0.020958155047099046,2.677241917665979,4_Demographics_Vulnerability
pensioner_couple_household_pct,0.020404800636601963,2.6065551792684984,4_Demographics_Vulnerability
overcrowded_1_bedroom_pct,0.02013342822390141,2.571889456214759,6_Housing
decile_lag_1,0.019590813700617722,2.502574655193163,1_Temporal_History
imd_2019_score,0.01789049934691036,2.285372671014475,3_Deprivation_Economics
pct_disability_limited,0.016444169032765906,2.100615179951133,4_Demographics_Vulnerability
overcrowded_bedrooms_pct,0.016213536942463365,2.0711537174164163,6_Housing
rolling_max_3yr,0.015259611821959203,1.9492971745485457,1_Temporal_History
lone_parent_dependent_children_pct,0.013487680518537108,1.7229466799517998,4_Demographics_Vulnerability
spatial_delta_1,0.012447364575799558,1.5900543789236765,2_Geography_Accessibility
pct_social_grade_de,0.012441749080767277,1.5893370429437164,3_Deprivation_Economics
lad_mean_samhi_lag_1,0.011081231214708293,1.4155414272246336,2_Geography_Accessibility
cohabiting_dependent_children_pct,0.00737473111047944,0.9420647579007114,4_Demographics_Vulnerability
unemployment_rate,0.006483157868528599,0.8281731843983701,3_Deprivation_Economics
fuel_poverty_pct,0.006393464994251465,0.8167156146747447,3_Deprivation_Economics
rolling_min_3yr,0.006286939529703752,0.8031078119676334,1_Temporal_History
private_rented_pct,0.006196258600875801,0.7915240259308618,6_Housing
acceleration,0.005907239056861023,0.7546040185866002,1_Temporal_History
owner_occupied_pct,0.005697916184422124,0.727864643524231,6_Housing
lone_parent_pct,0.004631131397665982,0.5915911527606805,4_Demographics_Vulnerability
lone_parent_pct,0.00463113139761618,0.5915911527543187,4_Demographics_Vulnerability
occupancy_balanced_pct,0.004523891278862776,0.5778920585097693,6_Housing
hosp_car_time,0.004225469275481147,0.5397709598342567,2_Geography_Accessibility
pct_no_qualifications,0.004105947885561097,0.524503028356865,4_Demographics_Vulnerability
one_person_other_pct,0.0037231573668904394,0.47560450556384665,4_Demographics_Vulnerability
one_person_household_pct,0.0033105516395885532,0.4228973208846986,4_Demographics_Vulnerability
one_person_household_pct,0.00331055163921879,0.4228973208374642,4_Demographics_Vulnerability
shared_ownership_pct,0.003270887530193708,0.417830538238033,6_Housing
overcrowded_2plus_bedrooms_pct,0.002985693317011113,0.38139918726785793,6_Housing
cohabiting_household_pct,0.0028246688853610174,0.36082956378653686,4_Demographics_Vulnerability
married_dependent_children_pct,0.002801007070163805,0.357806950233403,4_Demographics_Vulnerability
social_rented_pct,0.002531822747717142,0.3234207387556673,6_Housing
pension_credit_rate,0.002408973329399071,0.307727677436916,3_Deprivation_Economics
rolling_std_3yr,0.0021724781721621385,0.2775172535300005,1_Temporal_History
hosp_pt_time,0.002116941049101786,0.27042281637608073,2_Geography_Accessibility
one_person_aged_66_plus_pct,0.001936940074786242,0.24742908660476698,4_Demographics_Vulnerability
gp_pt_time,0.001513435813359911,0.19332969863608773,2_Geography_Accessibility
married_no_children_pct,0.00130180241460358,0.16629517173926556,4_Demographics_Vulnerability
rent_free_pct,0.001298606315554766,0.16588689485004188,6_Housing
underoccupied_1_bedroom_pct,0.0011001859267958179,0.14054022760231746,6_Housing
other_household_types_pct,0.0009526452931241168,0.12169305483652795,4_Demographics_Vulnerability
gas_grid_disconnection_pct,0.0008701220647376771,0.11115135182303297,3_Deprivation_Economics
underoccupied_2plus_bedrooms_pct,0.0007975209721930001,0.10187712478386139,6_Housing
other_households_dependent_children_pct,0.0006346144364094307,0.08106707708255412,4_Demographics_Vulnerability
avg_download_speed,0.00038772306699614537,0.04952861762284632,2_Geography_Accessibility
qof_mh002_pct,0.00023917375799754653,0.03055259439954196,5_Healthcare_Service
gp_car_time,0.0002011682040895699,0.025697679365375675,2_Geography_Accessibility
qof_mh021_pct,0.00018560591655015823,0.02370971771313803,5_Healthcare_Service
is_rural,9.520833265556308e-19,1.216212679616768e-16,2_Geography_Accessibility
no_car_pct,3.7703786704121455e-20,4.816366612049816e-18,2_Geography_Accessibility
isolation_normalized,0.0,0.0,2_Geography_Accessibility
isolation_scale,0.0,0.0,2_Geography_Accessibility
qof_dep_pca_pct,0.0,0.0,5_Healthcare_Service
qof_dep004_pct,0.0,0.0,5_Healthcare_Service
qof_mh_pca_pct,0.0,0.0,5_Healthcare_Service
