feature,mean_abs_shap,importance_pct,domain
lag_1,0.37762035146646394,66.23498979944054,1_Temporal_History
rolling_max_3yr,0.04906956044710793,8.606850300985073,1_Temporal_History
rolling_mean_3yr,0.038040946063859736,6.672420235604235,1_Temporal_History
lad_mean_samhi_lag_1,0.02141009687028732,3.7553525446958176,2_Geography_Accessibility
pct_disability_limited,0.017885878483483778,3.137201091802888,4_Demographics_Vulnerability
spatial_lag_1,0.006477996611747949,1.136247127130914,2_Geography_Accessibility
pct_social_grade_de,0.0049717519340487775,0.8720502943187229,3_Deprivation_Economics
other_household_types_pct,0.004366046907094047,0.7658090228247014,4_Demographics_Vulnerability
lag_2,0.0043621475455856516,0.765125070890623,1_Temporal_History
rolling_min_3yr,0.003956431587152805,0.6939620833452964,1_Temporal_History
imd_2019_score,0.0039348920445382045,0.6901840258867343,3_Deprivation_Economics
gas_grid_disconnection_pct,0.003488725058694379,0.6119258874112784,3_Deprivation_Economics
cohabiting_dependent_children_pct,0.0032529067227979112,0.5705631138955858,4_Demographics_Vulnerability
pct_no_qualifications,0.0027014894295595603,0.47384396554713965,4_Demographics_Vulnerability
overcrowded_1_bedroom_pct,0.0022755875742688585,0.39914035137170584,6_Housing
private_rented_pct,0.00204708604526649,0.35906095315110287,6_Housing
cohabiting_household_pct,0.0019842342652596594,0.3480366876647158,4_Demographics_Vulnerability
overcrowded_bedrooms_pct,0.0019493258309232098,0.34191371313961394,6_Housing
married_dependent_children_pct,0.001878066070875128,0.32941467948963743,4_Demographics_Vulnerability
underoccupied_1_bedroom_pct,0.0014957244211857993,0.2623515692289528,6_Housing
overcrowded_2plus_bedrooms_pct,0.0013118396103906829,0.23009798829776656,6_Housing
decile_lag_1,0.0010749943870393497,0.18855509768871806,1_Temporal_History
social_rented_pct,0.0010125680889747546,0.17760546216333378,6_Housing
underoccupied_2plus_bedrooms_pct,0.0010119490784557003,0.17749688709513078,6_Housing
pct_aged_65_plus,0.0007753259853921371,0.13599295836217676,4_Demographics_Vulnerability
delta_1,0.0006786908938060747,0.11904306601497026,1_Temporal_History
lag_3,0.0006470810240687274,0.11349866304123174,1_Temporal_History
lone_parent_dependent_children_pct,0.0006247976971675604,0.10959014507003476,4_Demographics_Vulnerability
other_households_dependent_children_pct,0.0006077064317778082,0.10659231991481322,4_Demographics_Vulnerability
occupancy_balanced_pct,0.0006022750449729678,0.10563964920144102,6_Housing
one_person_aged_66_plus_pct,0.0006005170636161362,0.10533129750168446,4_Demographics_Vulnerability
pensioner_couple_household_pct,0.0005827345046702647,0.10221221876079103,4_Demographics_Vulnerability
shared_ownership_pct,0.000520178381591356,0.0912398117972007,6_Housing
one_person_other_pct,0.0004952793425181204,0.08687249527777285,4_Demographics_Vulnerability
married_no_children_pct,0.0004715664447999008,0.08271322914610904,4_Demographics_Vulnerability
acceleration,0.0004449084779114658,0.07803739491717415,1_Temporal_History
one_person_household_pct,0.00041585280671289123,0.07294100093846033,4_Demographics_Vulnerability
unemployment_rate,0.00039955730835001315,0.07008275412085499,3_Deprivation_Economics
owner_occupied_pct,0.00039231726989050626,0.06881284408647598,6_Housing
pension_credit_rate,0.00038448550106686026,0.06743914395052913,3_Deprivation_Economics
delta_2,0.00037887870628163417,0.06645570650081323,1_Temporal_History
one_person_household_pct,0.0003549665428171356,0.0622614889566503,4_Demographics_Vulnerability
spatial_delta_1,0.00034832635676587085,0.06109679363855124,2_Geography_Accessibility
rolling_std_3yr,0.00033030982730795444,0.057936676234305914,1_Temporal_History
fuel_poverty_pct,0.0003259312703995591,0.05716867294465908,3_Deprivation_Economics
gp_pt_time,0.00029814480153560023,0.052294898333148945,2_Geography_Accessibility
hosp_pt_time,0.00029717031840454224,0.05212397301094452,2_Geography_Accessibility
avg_download_speed,0.00028638629940846885,0.05023244522270949,2_Geography_Accessibility
lone_parent_pct,0.000275872206008622,0.048388262655787995,4_Demographics_Vulnerability
imd_2025_decile,0.00027436694828168783,0.048124238935133554,3_Deprivation_Economics
lone_parent_pct,0.000227071201583598,0.039828517351433085,4_Demographics_Vulnerability
rent_free_pct,0.00022019176200180715,0.038621856723222076,6_Housing
hosp_car_time,0.00017200728770548607,0.0301702514241055,2_Geography_Accessibility
gp_car_time,6.913857731540874e-05,0.012126976063260773,2_Geography_Accessibility
is_rural,1.758672233306417e-05,0.003084728801857354,2_Geography_Accessibility
qof_mh002_pct,1.1668146949375346e-05,0.0020466047213000492,5_Other
qof_mh021_pct,7.897529883014657e-06,0.0013852346919620616,5_Other
no_car_pct,2.370160958742104e-06,0.0004157286182157938,2_Geography_Accessibility
isolation_normalized,0.0,0.0,2_Geography_Accessibility
isolation_scale,0.0,0.0,2_Geography_Accessibility
qof_dep_pca_pct,0.0,0.0,5_Other
qof_dep004_pct,0.0,0.0,5_Other
qof_mh_pca_pct,0.0,0.0,5_Other
